asin,title,summary
B000JZ7J6O,Heelys Little Kid/Big Kid Fleet Skate Shoe,"Heely Fleet roller shoes for boys/men (size up one) and girls/women (true to size) combine athletic and street style. Featuring a removable heel wheel for easy transitions to rolling, these shoes offer cushioning and a sleek synthetic suede upper."
B000JZ9TA8,Heelys Little Kid/Big Kid Slide Skate Shoes,"Heely's are lightweight athletic shoes with a retractable wheel in the heel, allowing for walking, running, and rolling. Featuring durable materials, an air cushion sole, and a removable wheel, they transition between sneaker and roller shoe modes seamlessly."
B000JZ9SFE,Heelys Little Kid/Big Kid Octane Skate Shoes,"Heely's are athletic shoes with a built-in retractable heel wheel, allowing users to transition between walking, running, and rolling seamlessly. They feature durable materials, an abrasion-resistant toe, and a removable wheel for versatile use as both athletic and casual shoes."
B000JZ9U8Y,Heelys Little Kid/Big Kid Rebel Skate Shoe,"Heely's are unique athletic shoes with a hidden wheel in the heel, enabling users to transition between walking/running and rolling effortlessly. They feature lightweight construction, precision bearings, and can be converted to regular street shoes by removing the wheel."
B000JZ9RUA,Heelys Little Kid/Big Kid Reflex Skate Shoes,"Heely's are athletic shoes with a single wheel in the heel, allowing users to walk, run, and switch to rolling at any time. The shoes are lightweight and have a suspension system for smooth rolling. The wheels can be removed, transforming Heely's into regular street shoes."
B000JZBUP0,Heelys Little Kid/Big Kid Vapor Skate Shoes,"Heelys Vapor roller shoes are athletic shoes with a stealth wheel housed in the heel, allowing for both walking and skating. The shoes include removable wheels and heel plugs, transforming them into regular street shoes when desired."
B000JZBVUE,Heelys Little Kid/Big Kid Atomic Skate Shoes,"Heely's Atomic skate shoes combine style and functionality, featuring synthetic upper, polyurethane midsole, comfort bracket, padded collar, lace closure, rubber outsole, bearings, and cushioned insole for a smooth ride and versatile look."
B000K2MJOS,adidas Originals Kids' Street Run Sneaker,"Adidas, renowned for sports excellence, offers a wide range of premium footwear, apparel, and accessories for various sports disciplines, including basketball, soccer, and fitness. Crafted with 100% suede and mesh, Adidas products are designed to provide athletes with optimal performance and comfort."
B000K2MJ7K,adidas Kids' Defiant Running Shoe,100% leather shoes with a rubber sole from the renowned sports brand adidas.
B000K8MP2I,Willits Boys' Scholar School Shoes,Full grain leather oxford school shoe with padded collar and non-marking outsole for everyday wear; true to size fit.
B000KJ1MFS,NIKE Kobe IX Elite GS (Detail) Base Grey/Black-Dark Base Grey,Authentic Kobe IX Elite 'Detail' GS sneakers in Flyknit and Lunarlon with Flywire and Carbon Fiber details.
B000KZE4GG,Kamik Rocket 2 Cold Weather Boot (Toddler/Little Kid/Big Kid),"Kamik's outdoor footwear line offers superior comfort and protection in extreme conditions, featuring:

- Waterproof KAMETIK YUKON bottom
- 8mm ZYLEX PERFORMANCE removable liner for moisture wicking
- Adjustable belt for a secure fit
- Made with 600 Nylon upper and a Rubber sole"
B000LGNWMQ,Hurricane Sandal - Kid's Manzanita Azul 12 by Teva,"Secure and comfortable sandal with universal strapping system, EVA top and midsole, and non-marking rubber outsole for traction."
B000LUQQQG,Jordan Air III (3) Retro OG (Kids),"The iconic Air Jordan III sneakers, released in 1988, feature an ""elephant print"" design, visible Air-Sole unit, and the first ""Jumpman"" logo by Tinker Hatfield."
B000M558PA,Stride Rite Toddler/Little Kid Throttle Light-Up Shoe,"Stride Rite designs quality children's footwear with features like leather construction, rubber soles, lighted technology, fun graphics, and outsoles for traction."
B000M58XS4,NIKE Unisex Kids’ Air Max 1 (Gs) Hi-Top Sneakers,Durable and original Nike sports shoe with synthetic fabric sole for spring and summer.
B000MQYJ3Q,KEEN Newport H2 Sandal,"Kids' supportive sandal with adjustable hook-and-loop strap and quick-drying webbing, suitable for water and everyday activities."
B000MSH1SY,Merrell Chameleon Mid-Lace Hiking Shoe (Little Kid/Big Kid),"Waterproof hiking boot with breathable mesh upper, M-Select DRY membrane, padded collar, odor-resistant lining, removable footbed, and M-Select GRIP outsole for traction."
B000N1ZZ06,Stride Rite Toddler/Little Kid Propulsion Lace-Up Shoe,"Stride Rite designs high-quality footwear tailored for growing children, promoting confidence and adventure. Crafted with durable leather, a breathable sock liner, and a flexible outsole, these shoes support kids' active lifestyles and easy maintenance."
B000N1ZYOI,Stride Rite Propulsion H&L Sneaker (Little Kid/Big Kid),"Stride Rite footwear is designed to support children's growth and development, featuring leather uppers, flexible outsoles, and Fresh Feet sock liners. With over 85 years of experience, Stride Rite aims to empower children through its products and encourage their adventures with confidence."
B000N20172,Stride Rite Toddler TT Argo Sandal,"Stride Rite toddler shoes are designed for children's specific needs, featuring leather upper, rubber sole, and technologies for support, cushioning, and durability."
B000N1ZZME,Stride Rite Toddler Riley Fisherman,"Stride Rite, a trusted brand since 1919, designs children's footwear with features like leather construction, rubber soles, and Velcro closures for comfort, support, and easy wear."
B000N21HCU,Stride Rite Toddler/Little Kid Propulsion Slip-On,"Stride Rite's children's footwear is designed to meet their unique needs. With over 85 years of experience, their shoes feature durable construction, flexible soles, and easy on/off design."
B000N21KCC,Stride Rite Toddler/Little Kid Versa-dille Shoe,"Stride Rite designs high-quality children's footwear with features like leather construction, rubber soles, open mesh for breathability, water resistance, and easy wearability. Known for their dedication to growing children's development and confidence, Stride Rite has been providing innovative footwear for over 85 years."
B000N21IU6,Stride Rite Toddler TT Argo Sandal,"Stride Rite kids' shoes are designed for and engineered to meet the needs of growing children. Made with 100% leather and a rubber sole, they offer medial and lateral support, toddler tech outsoles, and a natural cushioning system for shock absorption. Durable upper materials withstand all outdoor wear."
B000N21IQU,Stride Rite Toddler Travis Stage 3 Sandal,"Stride Rite's engineered children's shoes, featuring 100% leather, rubber soles, and a cradled footbed, promote natural movement and support growing children's development since 1919."
B000N23DF4,Stride Rite Toddler Nathan Stage 3 Sandal,"Stride Rite's shoes, designed with over 85 years of experience, feature leather construction, rubber soles, and a Natural Motion outsole that promotes a natural stride. They provide support and comfort for children as they grow and explore."
B000N21H8Y,Stride Rite Little Kid/Big Kid Propulsion Lace-Up,"Stride Rite designs quality kids' footwear with a mission to help children confidently embark on life's adventures. Their shoes are crafted with features like leather construction, rubber soles, flexible outsoles, and easy-clean uppers."
B000N5IL6M,Hush Puppies Toddler/Little Kid Thrasher Fisherman Sandal,Breathable leather upper with textile lining and padded cushioned footbed for comfort; double hook-and-loop closure for easy wear; textured rubber outsole.
B000N5JU76,Hush Puppies Little Kid/Big Kid Stinger Sport Sandal,"Kids' sporty sandal with adjustable straps for a perfect fit, cushioned footbed for comfort, and non-marking rubber sole."
B000NID7TA,carter's Dash Sneaker (Toddler/Little Kid),"Carter's, established in 1865, offers a wide range of comfortable, affordable, and stylish clothing options for children from newborn to size 7, including babywear, sleepwear, playclothes, and accessories."
B000NM8R9Q,Speedo Surfwalker Pro Water Shoe (Little Kid/Big Kid),"Speedo's Surfwalker water shoes combine comfort and performance with a stretchy upper, cushioned insole, and durable traction outsole, providing secure fit and non-slip footing for kids' aquatic adventures."
B000NM8LHE,Western Chief Guitar City Rain Boot (Toddler/Little Kid/Big Kid),"Western Chief Kids offers children's shoes and accessories in a variety of styles for all types of weather, including rain boots, snow boots, and slippers."
B000O5VF14,Polo Ralph Lauren Kids Bal Harbour RPT Slip-On Sneaker (Toddler/Little Kid),"Slip-on textile sneaker with embroidered logos, dual goring, and padded collar. Dimensions: 11 x 4 x 7 inches, Weight: 12.8 ounces."
B000O7DVZU,Havaianas Kids Top Flip Flop,"Havaianas flip flop sandals feature three anchor points, soft cushioned footbed, and rubber strap and sole."
B000OAITPE,adidas Kid's Fortitude 2 USA Running Shoe,"Adidas, renowned for sport excellence, offers a vast range of shoes, apparel, and accessories for various sports, including basketball, soccer, fitness, and golf. Made with 100% synthetic materials and a rubber sole."
B000OCO4RE,Kenneth Cole REACTION Little Kid Stay A Boat Slip-On,"Kenneth Cole REACTION shoes blend fashion and affordability, inspired by contemporary culture and featuring trendy designs, durable materials, and comfortable features like padded collars and hook-and-loop closures."
B000OG3D04,JambuKD Squamata Boy's Outdoor Fisherman Sandal (Toddler/Little Kid/Big Kid),"Durable and stylish sandals with mesh uppers, adjustable strap, rubber sole for traction, and nature-inspired colors and prints."
B000ON1G2O,adidas Boy's Corner Blitz 7 J Mid,"Durable mid-cut football shoes for boys, featuring synthetic and mesh uppers, rubber cleats, EVA midsole for cushioning, and secure lace-up and Velcro closures."
B000ON2M36,adidas Boy's Corner Blitz 7 J Low,"Youth football cleats with mesh and synthetic uppers, durable rubber cleats, EVA insoles for comfort, and a lace-up closure for a secure fit."
B000OSNQRW,Sperry Top-Sider Little Kid/Big Kid Seafari Fisherman Sandal,"Sperry Top-Sider's iconic Fisherman sandal, crafted from leather, features a rubber sole, comfort sock, and rugged casual design suitable for waterside adventures."
B000OWBVZC,Tommy Hilfiger Little Kid/Big Kid Infield Shoe,"Tommy Hilfiger Footwear features classic American style with signature logo and red, white, and blue accents. Made with leather and mesh, these shoes offer easy on/off, cushioning midsoles, and rubber soles."
B000OYFJO4,Heelys Little Kid/Big Kid Hurricane Skate Shoe,"Heely's: Versatile athletic shoes with a concealed wheel in the heel, allowing for seamless transitions between walking, running, and rolling."
B000OYFJ2G,Heelys Adult Cyclone Skate Shoe,"Heely's are athletic shoes featuring a hidden wheel in the heel, enabling wearers to switch seamlessly between walking and rolling. They offer versatility, allowing users to remove the wheel for street wear or utilize it for rolling and transitions."
B000OYKYL2,KangaROOS Little Kid/Big Kid Vette Suede Sneaker,"KangaROOS, invented in 1979 by Robert Gamm, are sneakers with a pocket. Initially designed for runners, they feature patented NASA-tested energy return technology. Worn by sports stars, KangaROOS remain popular today, offering both classic and modern designs with a focus on fashion, color, and athletic style."
B000OZTAG6,Western Chief Frog Slipper with Sole (Toddler/Little Kid/Big Kid),"Western Chief Kids offers durable and stylish shoes and accessories for children, featuring bright designs and weather-resistant materials, including slippers for indoor comfort."
B000P3XB9E,Skechers Little Kid S Light-Up - E2 - Starstreak Sneaker,"Skechers light-up sneakers for children, made with trubuck and leather upper, zigzag strap closure, and rubber outsole."
B000P3X86K,Skechers Little Kid/Big Kid Mach 5 Sneaker,"Skechers, an industry-leading footwear brand, offers high-quality lifestyle footwear for the whole family. Their diverse product line includes various styles, from casual to dressy, catering to different needs and tastes."
B000P41HU8,Skechers Toddler S Light-Up - E2 - Starstreak Sneaker,"Light-up sneaker featuring synthetic and leather upper, zigzag strap closure, rubber outsole, ""Super Z"" closure, and non-marking outsole."
B000P43LY8,Skechers Little Kid/Big Kid American - Chiefs Sneaker,"Skechers is an award-winning footwear company offering a broad range of high-quality and affordable footwear for men, women, and children. Their product line includes seven brands and five fashion lines with features like leather construction, rubber soles, and elasticated uppers."
B000P43UIU,Skechers Little Kid/Big Kid Crusades Sneaker,"Skechers, an award-winning footwear leader, offers a line of lifestyle footwear designed for trend-conscious individuals and families. Founded in 1992, Skechers boasts a diversified product portfolio that ranges from utility-styled boots to seven distinct brands, including five fashion lines."
B000P6GO8G,Geox Toddler B Turtle Q Sneaker,"Geox shoes, known for their breathable design, feature perforated rubber soles that allow feet to breathe while protecting them from moisture. Made of mesh and leather, they offer comfort with a lightweight, flexible outsole and adjustable ankle strap."
B000P7LVCY,Geox Toddler/Little Kid Planet Sneaker,"Geox shoes feature a patented perforated rubber sole that allows feet to breathe while protecting them from moisture, ideal for health-conscious consumers seeking breathability and comfort."
B000PCH5YW,Dr. Tuxedo by Touch Ups Bret Dress Oxford (Toddler/Little Kid/Big Kid),"Tuxedo oxford shoes with patent leather uppers, three eyelet lacing, and a lightly padded insole for a classic and comfortable fit."
B000PJW7YS,Naturino Toddler/Little Kid Sport 50 Sneaker,"Naturino kids' shoes promote natural foot development with:
- Mesh upper
- Rubber sole
- Leather lining and footbed
- Elastic fit
- Flexible sole
- Padded collar"
B000Q5R1AG,Geox Little Kid/Big Kid Fang Durabuck Sneaker,"Geox shoes feature perforated rubber soles that promote breathability while protecting feet from moisture, offering a solution for sweaty feet. Designed with durability, comfort, and waterproofing in mind, they cater to health-conscious consumers."
B000Q5SW8G,Geox Toddler/Little Kid Fang Sneaker,"Geox shoes feature a perforated rubber sole that allows feet to breathe while keeping out moisture, providing health-conscious consumers with comfortable and durable footwear."
B000Q6QHA0,Fila Disruptor II Sneaker(Toddler),"Fila Disruptor II sneakers provide comfort and style with a Filabuck upper, perforated toe, pull-on tabs, adjustable laces, and grippy rubber outsole."
B000Q7RS2K,Stride Rite Little Kid/Big Kid Outrider Hook-And-Loop Sneaker,"Stride Rite's Outrider sneaker features a leather upper, synthetic and mesh insets, and Velcro straps for comfort and style. The thickly padded collar, tongue, and insole provide cushioning, while the rubber sole provides traction. Suitable for active kids, the shoe promotes confidence and fosters a love for exploration."
B000Q7RSXY,Stride Rite Toddler/Little Kid TT Jetstream Hook-And-Loop Sneaker,"Engineered specifically for growing children's needs, Stride Rite footwear promotes confidence and supports parents with features like leather and mesh construction, rubber soles, and medial/lateral support."
B000Q7U4BM,Stride Rite Toddler/Little Kid Asteroid Hook-And-Loop Light-Up Sneaker,"Stride Rite's Asteroid sneakers for boys feature a futuristic athletic style with nubuck leather and mesh upper, light-up panels, durable construction, and comfortable cushioning for growing feet."
B000Q7V1XW,Stride Rite Little Kid/Big Kid Outrider Lace-Up Sneaker,"Stride Rite, established in 1919, specializes in designing footwear tailored for children's growth and development. Their shoes feature:

* Durable leather and mesh construction
* Flexible rubber outsole
* Moisture-wicking lining
* Multi-surface traction
* Non-marking and grooved outsole"
B000Q7V18W,Stride Rite Little Kid/Big Kid Superball Hook-And-Loop II Sneaker,"Stride Rite, a renowned footwear designer, offers premium quality shoes tailored to children's needs. With over 85 years of expertise, they prioritize comfort, durability, and support for young feet."
B000Q7TM5G,Stride Rite Toddler/Little Kid TT Jetstream Lace Sneaker,"Stride Rite TT Jetstream sneaker features leather, mesh and synthetic upper, lace-up closure, and padded collar, tongue, and insole for comfort. Designed specifically for growing children, it includes technical features such as toddler tech athletic outsole, radial edge heel strike area, and non-marking outsole."
B000Q7WO4C,Stride Rite Toddler/Little Kid Asteroid Lace Light-Up Sneaker,"Stride Rite, with 85 years of experience, designs children's shoes tailored to their growing needs, featuring durable materials, special lighted technology, and a secure lace-up fit."
B000Q8NRRO,NIKE Free 5.0 (Big Kid),"Nike Free 5.0 running sneakers offer a barefoot-like experience with a mesh upper, Dynamic Flywire support, and flexible Nike Free construction."
B000QCV0DS,Tommy Hilfiger Little Kid/Big Kid Breakaway Slip-On Sneaker,"Tommy Hilfiger Footwear:
- Athletic-inspired fashion sneakers with signature logo and colors
- Made from 100% leather with a rubber sole
- Slip-on style for easy wear"
B000QHHCZI,Keds Toddler/Little Kid On Deck Hook-And-Loop Canvas Slip-On,"Keds, the original athletic and lifestyle footwear brand since 1916, features:
- Durable canvas upper
- Traction-enhancing rubber sole
- Padded footbed for comfort"
B000QHJZ3A,Keds Toddler/Little Kid On Deck Hook-And-Loop Shoe,"Keds, the first national athletic and lifestyle footwear brand since 1916, offers 100% leather sneakers with rubber soles for excellent traction and a padded footbed."
B000QU70K2,Sperry Top-Sider Little Kid/Big Kid Hayden Alternative Closure Sneaker,"Sperry Top-Sider, invented in 1935, is the renowned boat shoe designed for water enthusiasts. Featuring genuine leather construction, a non-marking rubber sole, lightweight design, and quick-close straps, it offers versatile styling and dependable performance for those who embrace life on the water."
B000QV9WKM,umi Toddler/Little Kid Cosmos Hook-And-Loop Oxford,"umi shoes embrace European style and prioritize child comfort and growth. Handcrafted with 100% leather, these lightweight and flexible shoes feature cushioned footbeds, sporty non-marking outsoles, and a focus on proper fit and support."
B000QXBIDY,adidas Kid's SS2G NBA 76ers Basketball Shoe,"Adidas, renowned for athletic excellence, offers a wide range of shoes, apparel, and accessories for various sports, including basketball, soccer, fitness, and golf. These products are crafted from high-quality materials and designed to enhance athletes' performance and comfort."
B000QXF2J0,adidas Originals Kid's Goodyear Race Leather Sneaker,"Adidas Goodyear Race: Race-inspired shoe with a full-grain leather upper and tire-inspired rubber outsole, providing timeless motoring style and durability."
B000QXPB7I,adidas Little Kid/Big Kid Daroga Sneaker,"Premium leather adidas shoes with a durable rubber sole, designed for optimal performance in various sports and activities."
B000R4GISW,Jumping Jacks Cheerleader III Saddle Shoe Oxford (Toddler/Little Kid),"Saddle shoe for girls with classic design, scuff-resistant leather, flexible outsole, cushioned lining, padded collar, and durable rubber sole; ideal for school uniforms."
B000R986J6,Jumping Jacks Kyle Lace-Up (Toddler/Little Kid),"Dressy leather oxford shoes for boys with a lace-up front, padded collar, leather lining, cushioned insole, and flexible rubber outsole."
B000RFS0H8,Stride Rite Little Kid/Big Kid Sabertooth Quick Close Sneaker,"Stride Rite designs footwear specifically for children, providing support and confidence for their adventures. With over 85 years of expertise, their shoes feature durable leather uppers, rubber outsoles with new Trail technology, and non-marking treads."
B000RFTKOK,Stride Rite Little Kid/Big Kid Sabertooth Quick Close Sneaker,"Stride Rite, with over 85 years of expertise, designs children's shoes specifically tailored to their developmental needs, featuring durable leather uppers, non-marking rubber outsoles, and a new Trail outsole for enhanced traction."
B000RFV17E,Stride Rite Toddler SuperBall Lace II Sneaker,"Stride Rite designs children's shoes with over 85 years of experience, featuring leather construction, rubber sole with SuperBall technology, lightweight EVA midsole, and a non-marking outsole."
B000RFV5RK,Stride Rite Toddler Sabertooth Quick Close Sneaker,"Stride Rite creates high-quality children's shoes featuring durable leather uppers, non-marking rubber soles, and a supportive New Trail outsole."
B000RJVMWO,Stride Rite Bruno H&L Stage 3 Sneaker (Infant/Toddler),"Stride Rite designs and engineers high-quality children's footwear with enhanced cushioning, comfort, and natural motion system outsole, crafted from genuine leather with durable rubber soles and leather linings for support and breathability."
B000RJVMYW,Stride Rite Infant/Toddler Max Hook-And-Loop Stage 3 Sneaker,"Stride Rite designs children's footwear that meets their specific needs, with features such as a rubber sole, enhanced cushioning, and an easy-on/off closure."
B000RK1BSS,Stride Rite Infant/Toddler Tumble Hook-And-Loop Stage 3 Sneaker,"Stride Rite shoes are designed to support children's development, featuring durable leather construction, a flexible outsole for natural movement, enhanced comfort and cushioning, a cradle footbed, and breathable leather linings."
B000RK1BUQ,Stride Rite Infant/Toddler Jetstream Stage 3 Sneaker,"Stride Rite children's shoes are designed to support growing feet with features such as a natural motion system, toe wrap protection, and breathable uppers. Made from quality materials like leather and rubber, these shoes promote confidence and adventure for kids."
B000RKABQG,adidas Kid's Ozweego Class J Running Shoe,"Adidas, a global leader in sportswear, offers a wide range of products including shoes, apparel, and accessories for various sports and activities. Founded in 1920, the company's mission remains providing athletes with high-quality equipment."
B000RKXCPI,Ragg Little Kid/Big Kid Peter Scuff Slipper,"Durable and fun Ragg Footwear sandals for kids come in a variety of styles and colors for any occasion, offering both style and comfort. Made of 100% fabric with a synthetic sole, these sandals are great fit and comfortable bedroom slippers."
B000RKXUZU,Ragg Toddler/Little Kid Air Plane Lighted Slipper,"Durable and stylish children's sandals from Ragg Footwear, featuring vibrant colors and styles for various occasions, and a comfortable fit enhanced by a synthetic sole."
B000RLZAZC,carter's Archie2 Boat Shoe (Toddler/Little Kid),"Carter's, a leading children's brand since 1865, offers trusted, comfortable, and affordable clothing for newborns through size 7, including babywear, sleepwear, playclothes, and accessories."
B000RLQVQ4,Jumping Jacks Toddler/Little Kid Tyson Sneaker,"Jumping Jacks offers high-quality, orthopedically correct children's shoes in various sizes and styles to accommodate growing feet. They feature leather insoles, full-leather linings, flexible foot beds, and durable outsoles for comfort, durability, and support."
B000RWZ254,Skechers Little Kid/Big Kid Skech-Airs - Spy Jets Sneaker,"Affordable, high-quality lifestyle footwear for men, women, and children from Skechers, a global leader in the industry."
B000S5VSJ4,Khombu Little Kid/Big Kid Excursion Boot,"Khombu After Ski Footwear: Combining advanced materials, insulations, and sporty styling, this waterproof and weatherproof footwear offers comfort with Thermolite insoles and moisture-wicking Ortholite lining."
B000S6OLD8,Sorel Little Kid/Big Kid Snow Armor Boot,"Durable, waterproof cold-weather footwear with 400g insulation, multi-directional rubber outsole, and -40-degree rating, suitable for active winter sports, hunting, fishing, and other outdoor activities requiring maximum protection."
B000SKUFXO,Baffin Cush Slipper (Little Kid),"Quilted nylon slipper with slip-resistant sole, adjustable drawstring, and ""Polar-Proven"" insole for warmth and comfort."
B000SKXJBO,Baffin Kimberly Snow Boot (Little Kid/Big Kid),"Baffin's hybrid footwear combines molding technology with foam inner boots for superior warmth, fit, and comfort in freezing temperatures (-148°F). Its 8-layer construction with thermo-set polymers, Polymech foam lining, and durable uppers ensures functionality, warmth, protection, and grip."
B000SVNAEY,Merrell Snowbound WTPF Waterproof Boot (Toddler/Little Kid/Big Kid),"Merrell Kids' Snowbound boots offer warmth and comfort with a waterproof shell, fleece lining, 200g insulation, and supportive construction. They feature a hook-and-loop closure, arch shank, EVA midsole, and air cushioning for stability and shock absorption. Recommended for temperatures down to -40F/-40C°."
B000T048DG,ZOO YORK Little Kid/Big Kid Jack Sneaker,"Zoo York, a New York City-based brand founded in the 1970s, represents the city's diverse and creative culture through its line of clothing, footwear, and accessories inspired by graffiti, skateboarding, hip-hop, and punk."
B000T0PDKS,Fila - Boy's Vulc 13 Mid Plus Sneakers (Little Kid/Big Kid),"Fila Vulc 13 Mid Plus sneakers feature Velcro straps and lace closure for adjustability, a synthetic upper, mid-cut construction, padded collar and tongue, cushioned insole, and a rubber traction outsole for stability."
B000TDDKDW,unltd. by marc ecko Toddler/Little Kid Whitehall - Parliament Sneaker,"Ecko Unlimited's Rhino footwear, renowned in youth culture, embodies style and credibility. Its iconic Rhino icon and premium leather construction define its exclusive status."
B000TDDP1O,unltd. by marc ecko Little Kid/Big Kid Carvers - Tricker Sneaker,Ecko Unlimited's Rhino Unlimited and Rhino Red footwear represents hip-hop youth culture with its stylish and iconic Rhino logo design.
B000TDFRBK,unltd. by marc ecko Little Kid/Big Kid Cartel - Crest Sneaker,"Ecko Unlimited's Rhino footwear embodies hip-hop and youth culture with its Rhino icon, representing style and credibility. Crafted from 100% leather with a rubber sole, Rhino Unlimited and Rhino Red footwear stand out in the youth marketplace."
B000TDGFAW,unltd. by marc ecko Little Kid/Big KidCartel - Claiborne Sneaker,"Rhino Unlimited and Rhino Red footwear from Ecko Unlimited embodies the hip-hop and youth culture's style, attitude, and energy, featuring genuine leather and a rubber sole."
B000TDIIT8,unltd. by marc ecko Little Kid/Big Kid Cartel - Portrayel Sneaker,"Marc Ecko Portrayal: A stylish casual sneaker for kids with a leather upper, coordinating laces, and the iconic Rhino graffiti design, representing the hip-hop and youth culture roots of Ecko Unlimited."
B000TDIKEQ,unltd. by marc ecko Little Kid/Big Kid Whitehall - Parliament Sneaker,"Iconic Rhino Unlimited and Rhino Red footwear, inspired by hip-hop and youth culture, featuring the signature Rhino icon and exceptional leather and rubber construction."
B000TFCYQO,adidas Kids' Ketchikan Trail Running Shoe,"Adidas kids' trail shoe with PU coated leather, breathable nylon mesh upper, durable synthetic leather trims, Adiwear outsole for high-wear areas, Eva insole for comfort, and an injected Eva midsole for long-term cushioning."
B000TFGAPU,adidas Kids' Viper Cushion + Running Shoe,"adidas footwear features mesh and leather materials, rubber soles, and a 3-D cushion midsole for comfort and durability, suitable for various sports and activities."
B000TFH20M,adidas Kids' Microbounce+ DLX Running Shoe,"Adidas Microbounce+ DLX running shoe features Bounce technology for lightweight, energy-packed cushioning, a perforated synthetic leather upper for breathability, and an adiWEAR® outsole for durability."
B000TFITD6,Bird 33 Little Kid/Big Kid Klutter Basketball Sneaker,"Skechers offers a wide range of high-quality, affordable footwear for trend-conscious men, women, and children. These durable, manmade shoes with rubber soles come in a variety of styles to meet diverse lifestyle needs."
B000THH4I0,Kenneth Cole REACTION Cash or Charge Dress Shoe (Little Kid/Big Kid),"Kenneth Cole REACTION: Youthful, trendy shoes inspired by pop culture and technology, featuring leather, rubber soles, RXN Gel cushioning, and padded comfort features."
B000THJAPA,Kenneth Cole REACTION Little Kid/Big Kid Back to Class Loafer,"Kenneth Cole REACTION offers trendy and affordable leather shoes inspired by pop culture, featuring padded comfort and a rubber sole."
B000THN4ZC,Kenneth Cole REACTION Little Kid/Big Kid Hima Lion Sneaker,"Youthful, stylish, and versatile footwear line by Kenneth Cole, inspired by technology, music, and pop culture, featuring suede and manmade materials, rubber sole, and hook & loop closure."
B000THVJPY,Kenneth Cole REACTION Toddler/Little Kid Sky Captain Jr. Sneaker,"Kenneth Cole REACTION offers youthful and affordable footwear inspired by pop culture, featuring patent leather, rubber sole, padded comfort, and a versatile Velcro strap."
B000TJYOBI,Timberland Carlsbad Slip-On Oxford (Big Kid),"Timberland's Carlsbad Slip-on shoe offers a durable leather upper, easy slip-on design, and cushioned footbed for all-day comfort. Its stylish contrasting stitching, fabric lining, and non-marking rubber outsole make it suitable for school uniforms and various activities."
B000TVL4R8,Skechers Little Kid/Big Kid Urbantrack II - Sleaks Slip-On,"Skechers, an award-winning footwear brand, offers a wide range of high-quality, affordable lifestyle shoes for men, women, and children. Their diverse product line includes seven brands and five fashion lines."
B000TVL6IA,Skechers Little Kid/Big Kid Urbantrack Slip-On,"Skechers, a leading footwear brand, offers a vast selection of high-quality, affordable lifestyle shoes for the whole family, ranging from boots to various fashion lines."
B000U5VB12,Beeko Les Oxford (Toddler/Little Kid),"Beeko offers stylish and durable pre-adolescent shoes made with European styling and proper fitting. Combining fashion and comfort, the shoes feature 100% leather construction, a rubber sole, and a leather lining."
B000U8FRJQ,Keds Toddler/Little Kid Boys On Deck Slip-On,"Iconic 1916 Keds brand sneakers, featuring a classic canvas upper, quiet rubber sole, and padded insole for comfort, synonymous with athletic and lifestyle style."
B000UMCD94,Hi-Tec Monsoon Trail Mid Waterproof Hiking Boot (Toddler/Little Kid/Big Kid),"Hi-Tec Sports USA, founded in 1978, is a trusted global footwear enterprise known for its lightweight and comfortable outdoor footwear. This durable boot features a waterproof upper, moisture-wicking lining, and lightweight EVA midsole, providing comfort and protection for outdoor enthusiasts."
B000ULYTJM,Hi-Tec Altitude IV Waterproof Hiking Boot (Toddler/Little Kid/Big Kid),"Waterproof nubuck leather hiking boots with soft collar, rustproof hardware, steel shank for rigidity, carbon rubber outsole, removable EVA sockliner, and fully gusseted tongue."
B000UOB2GC,NIKE Junior Magista Ola FG-R - (Wolf Grey/Black/Turquoise Blue),"Nike Magista Ola kids' soccer cleats feature a synthetic leather upper for a comfortable touch, conical forefoot studs for rotational agility, and an elongated heel stud for traction on firm surfaces."
B000UUGE28,Diego Toddler/Little Kid Lighted Sneaker,"Go, Diego, Go! footwear for kids, inspired by the action-packed Nick Jr. show, features 100% mesh and suede construction, a cushioned sole, lighted sole, and Velcro straps for easy wear."
B000UUM05S,Diego Toddler/Little Kid Skate Sneaker,"Go, Diego, Go! action-packed children's footwear inspired by the animated show featuring animal rescuer Diego, made from mesh and suede with velcro straps, padded sock and tongue, and non-marking outsole."
B000UW234Y,Simple Skippies Sneaker (Toddler/Little Kid/Big Kid),"Sustainable footwear and accessories line, featuring vulcanized shoes made from suede, canvas, and recycled car tires."
B000V0A4K0,Kamik Snowplow Boot (Toddler/Little Kid/Big Kid),"Snowplow Boot for toddlers and youth features waterproof nylon upper, 5-inch shaft, 200g Thinsulate insulation, moisture wicking lining, padded tongue/collar, removable insole, extended toe guard, treaded outsole for traction, speed lacing system, and comes in various colors."
B000V0A4B4,Kamik Snoprowler Boot (Toddler/Little Kid/Big Kid),"Kamik's outdoor footwear, crafted with durable nylon and rubber soles, provides exceptional comfort and protection in extreme conditions."
B000V0A4MS,Kamik Waterbug 3 Cold Weather Boot (Toddler/Little Kid/Big Kid),"Kamik's outdoor footwear, crafted from nylon with a rubber sole, delivers exceptional comfort and protection in extreme conditions."
B000V7N3SS,Primigi Lisbert Double Hook-And-Loop Boot (Little Kid/Big Kid),"PRIMIGI shoes cater to children's growth and well-being, featuring fine leather construction and a rubber sole for comfort, protection, and support during their active and adventurous childhood."
