asin,title,summary
B000FIR51Y,Stride Rite Infant/Toddler Scooter Stage 2 Shoe,"Stride Rite's prewalker shoes, designed for children between crawling and walking, feature full-grain leather, a rubber sole, Natural Motion System for balance, a contoured landing pad for stability, toe and heel protection, and various width options."
B000FISGZS,Stride Rite Toddler/Little Kid Angler Sandal,"Versatile fisherman sandal for children, featuring a closed toe for protection, a leather upper for comfort, an adjustable strap for a secure fit, and a durable rubber outsole for traction."
B000FITNRS,Stride Rite Little Kid Audrey II Dress Shoe,"Stride Rite offers premium children's footwear for over 85 years, designed to support and encourage their active lifestyles. Featuring durable patent leather construction, secure swivel straps, flexible outsoles, and available in various widths, these shoes prioritize comfort, versatility, and support for growing feet."
B000FITRW4,Stride Rite Little Kid/Big Kid Sunfish Sandal,"Stride Rite's durable kids' shoes with safety features, comfort padding, and adjustable straps, designed for growing feet since 1919."
B000FITIDW,Stride Rite Toddler TT Anna Mary Jane,"Durable and supportive Stride Rite children's shoes with leather construction, air-cushioned heels, flexible grooved pads, non-marking outsoles, and adjustable hook-and-loop closures."
B000FITHQ0,Stride Rite Little Kid TT Turbo Hook-And-Loop Shoe,"Stride Rite kids' shoes are designed for growing children with features like leather and mesh construction, rubber soles, heel air bladder for cushioning, flexible and traction-enhancing pads, non-marking outsoles, athletic design, and hook and loop enclosure. Available in different widths, these shoes aim to support and encourage children's physical activities with confidence."
B000FITIQE,Stride Rite Little Kid/Big Kid Ashley Slip-On,"Stride Rite athletic shoes for kids are designed with 85 years of experience to encourage confidence and playfulness. Made with 100% leather, rubber soles, and a slip-on entry, they prioritize foot health and convenience. Available in different widths to ensure the perfect fit."
B000FIVN5S,Stride Rite Infant/Toddler Guppy Stage 3 Sandal,"Stride Rite's classic fisherman sandals for first walkers offer leather construction, a rubber sole, and a Cradled footbed for enhanced natural walking motion. Features include a center stride path and contoured landing pad for comfort, stability, and traction, and a Natural Motion System outsole designed for early mobility. Available in various widths."
B000FIVNS0,Stride Rite Little Kid/Big Kid Dara Novelty Jewel Sandal,"Stride Rite designs children's footwear for growing needs with a secure adjustable ankle strap, a low heel, and a flexible outsole for added comfort."
B000FJD89G,Stride Rite Toddler Relay Stage 3 Shoe,"Stride Rite's first-walker shoes feature fullgrain leather construction, rubber soles, and a cradled footbed for natural gait. Designed with a center stride path, contoured landing pad, and flex grooves for comfort, stability, and traction. The Natural Motion System outsole supports early walkers. Available in widths."
B000FNLFH4,Lelli Kelly Toddler/Little Kid Alison Hook-And-Loop Sneaker,"Lelli Kelly, a high-end kids' brand known for its Italian design and luxurious products, offers shoes with intricate hand beading, leather construction, and durable rubber outsoles. The brand aims to empower young girls through fashion and provide a full range of lifestyle products."
B000FNLETS,Lelli Kelly Toddler/Little Kid Etoile Dolly Elastic Strap Sneaker,"Lelli Kelly, a premium Italian girls' brand, offers exclusive designs and high-quality products that empower girls to embrace their femininity. Their wide range includes beaded canvas footwear with non-skid soles, ensuring comfort and style for every little girl."
B000FNPMX2,Lelli Kelly Toddler/Little Kid Julie Lace-Up Hi Top Sneaker,"Exclusive Italian-designed girls' lifestyle brand, Lelli Kelly, offers a playful hi-top sneaker featuring intricate hand-beaded canvas, floral embellishments, a durable rubber sole, and easy side zipper for comfort and style."
B000FNRQBS,Lelli Kelly Toddler/Little Kid Brianna Slip-on,"Cute and durable girls' skimmer featuring exclusive Italian designs and intricate beadwork, with a flexible rubber outsole and secure elastic strap."
B000FOMPKE,Skechers Little Kid/Big Kid Sensors-Lickety-Split Sneaker,"Trendy and comfortable Skechers hook and loop sneakers feature high-quality leather, mesh lining, rubber sole, and lightweight design."
B000FPGXYC,Geox Little Kid/Big Kid Toy 1 Mary Jane,"Geox children's shoes offer breathable rubber-soled technology that keeps feet dry and comfortable, featuring a perforated sole, adjustable strap, durable outsole, and Respira breathable footbed."
B000FPGXW4,Geox Little Kid/Big Kid Bike 1 Sandal,"Geox shoes feature a patented breathable rubber sole for all-day comfort, allowing feet to breathe while protecting them from moisture, ideal for health-conscious consumers."
B000FPM19S,Geox Little Kid/Big Kid Liu 1 Shoe,"Geox shoes feature a patented breathable sole that wicks away sweat while protecting feet from moisture. Designed for comfort, these synthetic 100% rubber-soled shoes have a molded outsole and synthetic lining, and come with a double hook and loop closure for a secure fit."
B000FPM1I4,Geox Little Kid/Big Kid Eagle 1 Sandal,"Geox shoes feature a perforated rubber sole to promote breathability, keeping feet dry and comfortable. Made from leather with a synthetic lining, these shoes have a hook-and-loop closure and a contoured insole for added support. The Respira breathable footbed absorbs sweat and expels moisture, providing a comfortable fit."
B000FRSDJI,Dance Class B601 Leather One Piece Ballet (Little Kid/Big Kid),"Dance Class One Piece Ballet Shoes crafted with premium leather and suede offer optimal comfort, support, and flexibility for all ballet dance needs."
B000FRSH4Y,Dance Class B411 Leather Ballet/Split Sole (Little Kid/Big Kid),"Dance Class Leather Ballet/Split Sole Shoes are crafted from soft full-grain leather with a hand-stitched suede split sole for flexibility. They feature elastic drawstrings, attached elastic straps, and suede/cotton linings for comfort."
B000FRSGPE,Dance Class T100 Flexible Tap Shoe (Toddler/Little Kid),"Flexible patent leather tap shoe with reinforced rubber sole, attached taps, and removable ribbon. Classic styling, street shoe sizing, and comfort for dance performances."
B000FRU43G,Dance Class B501 Leather One Piece Ballet (Toddler/Little Kid),"Dance Class One Piece Ballet Shoe: Soft leather ballet slipper with elastic strap, drawstring tie, and suede sole for flexibility and comfort."
B000FRSGSQ,Dance Class J101 Leather Jazz (Little Kid/Big Kid),"Soft leather jazz shoe with lace-up closure and split rubber sole for comfort and stability. Made from high-quality leather, cotton lining, and EVA sole patch. Fits true to street shoe size."
B000FRU7IS,Dance Class J100 Leather Jazz (Toddler/Little Kid),"Leather jazz shoe with a glove leather upper, split rubber sole, cotton lining, and EVA sole patch. Features a tie closure, sturdy heel counter, and street shoe sizing. Dimensions: 5 x 5 x 0.7 inches, weight: 2.2 pounds."
B000FRU7TM,Dance Class B410 Split-Sole Ballet Shoe (Toddler/Little Kid),"Full-grain leather ballet flats with split-suede sole, elastic tie, and gored instep strap for flexibility, support, and comfort."
B000G251CE,Sperry Top-Sider Toddler/Little Kid Cutter Lace Boat Shoe,"Classic lace-up boat shoe by Sperry Kids features handsewn construction, rustproof eyelets, padded comfort, and a siped outsole for traction."
B000G251ZQ,Sperry Top-Sider Cutter Hook-And-Loop Boat Shoe (Toddler/Little Kid/Big Kid),"Classic leather boat shoe with hook-and-loop closure for a secure fit, featuring hand-sewn construction for comfort and style, and a siped outsole for added traction."
B000G3YVC4,Nike Sideline III Insert - Nike,"Low-cut Nike Sideline III Inserts provide support and flexibility with a synthetic leather and mesh upper, Phylon midsole, and non-marking rubber outsole. Customize with color slides for team branding."
B000G3UDZS,NIKE Kids JR Mercurial Vortex III Fg Black/White Electric Green Soccer Cleat 3.5 Kids US,"Mercurial FG football boots are designed for explosive players demanding speed, acceleration, and unpredictability on firm ground. The synthetic upper with raised grooves enhances ball control and touch, while the low-profile front improves shot accuracy."
B000G488GS,Nike Air Max 2014 (GS) Girls Running shoes,"Flexible Air Max running shoe with a supportive upper, maximum cushioning, and lightweight, conforming foam for breathability and foot support."
B000G5TNPM,Harley-Davidson Little Kid/Big Kid Harness Boot,"Harley-Davidson Footwear:
- Performance-oriented riding, post-riding, and streetwear.
- Features the iconic Harley-Davidson logo and design elements.
- 100% synthetic material with rubber sole."
B000G5VFSK,Harley-Davidson Unisex Little Kid/Big Kid Full Throttle Boot,"Harley-Davidson footwear boasts a smooth upper, full-length cushion lining, and rubber outsole. Crafted with PU and cement construction, it delivers both comfort and style."
B000GABZUS,Merrell Kids Womens Hilltop Ventilator Mid (Little Kid/Big Kid),"Lace-up hiking shoes with leather and mesh upper, soft lining and footbed, and rubber outsole, designed for comfort and style."
B000GANRL8,Kids' Heritage Western Western Boot,"Summary:

Ariat Western boots for children feature a durable leather upper, classic stitching details, a cushioned booster bed for comfort, and a treaded outsole for traction."
B000GC7F7S,Deer Stags Brian Slip-On Dress Comfort Shoe (Toddler/Little Kid/Big Kid),"Stylish and comfortable Deer Stags ""Brian"" boys' dress shoes feature a classic moc-toe design, no-lace convenience, and elastic goring for a customizable fit. Made with durable simulated leather, they are easy to clean and perfect for formal occasions."
B000GC9FQM,Deer Stags Gabe Lace-Up Dress Shoe (Toddler/Little Kid/Big Kid),"Stylish Oxford dress shoe for boys with comfortable full laces, black leather upper, and S.U.P.R.O. orthotic for maximum comfort."
B000GC9E9K,Deer Stags Brian Slip-On Dress Comfort Shoe (Toddler/Little Kid/Big Kid),"Deer Stags' ""Brian"" slip-on dress shoes for boys provide comfort and style with their no-lace design, elastic goring, and simulated leather upper. Ideal for formal occasions, they feature a moc-toe stitch and classic square toe."
B000GFJWJY,K-Swiss 51277 Classic VLC Tennis Shoe (Little Kid),"Kids' K-Swiss Classic VLC leather and synthetic shoe featuring a five-stripe design, three-piece toe, VELCRO closure, elastic laces, and a durable drag guard."
B000GHA0X4,Durango Lil' Pink N Chrome BT568 Western Boot (Toddler/Little Kid/Big Kid),"Pink Rhinestone Western Boots for girls feature a durable synthetic leather upper, fancy stitching, pull tabs and cushioned insole for comfort. The removeable rhinestone strap, cowboy heel and PVC outsole complete the stylish design."
B000GW5G9W,Florsheim Kids Kennett JR Saddle Shoe (Toddler/Little Kid/Big Kid),"Modern leather saddle oxford with perforated brogue trim and slight heel, crafted by Florsheim, featuring a vibrant color pop for a dapper look."
B000H86V12,Stride Rite Little Kid/Big Kid Crystaluna Scarlett Mary Jane,"Stride Rite children's shoes prioritize comfort, support, and style, featuring premium leather, rubber soles, embellished designs, and removable charms."
B000H86XMY,Stride Rite Toddler Heidi Mary Jane Shoe,"Stride Rite specializes in kids' footwear designed for growth, comfort, and expression. The featured shoes are made of leather and suede, with a rubber sole, low profile outsole, and adjustable strap for a secure fit."
B000H887YG,Stride Rite Little Kid/Big Kid Heidi Mary Jane,"Stride Rite's Katelyn Mary Jane shoes for preschoolers feature a comfort memory foam footbed, anti-stink lining, reinforced toe, and traction pods for safety. Crafted from leather and suede with a rubber sole, these shoes provide a secure fit with their hook-and-loop closure and offer non-marking outsoles with flex grooves for comfort."
B000H87VIO,Stride Rite Toddler Spire Lace-Up,"Stride Rite children's shoes are designed with features to support growing feet, including breathable materials, odor control, and a secure fit. With over 85 years of experience, Stride Rite aims to empower children with footwear that encourages movement and self-expression."
B000H884DK,"Stride Rite Infant/Toddler Eliza Stage 3 Mary Jane,Black,7.5 M US Toddler","Stride Rite's footwear, designed for children's growing needs, encourages confidence through quality craftsmanship and years of experience in supporting young adventurers."
B000H89OAW,Stride Rite Toddler Jillian Mary Jane,"Stride Rite's children's shoes are designed for comfort and support, featuring leather construction, rubber sole, padded collar, flexible outsole, and hook-and-loop closure."
B000H89OFM,Stride Rite Little Kid/Big Kid Jillian Mary Jane,"Stride Rite's Jillian mary jane shoes for girls feature leather uppers, a velcro closure, and a molded rubber outsole. Designed for comfort with a padded collar, flexible outsole, and secure fit, they're engineered by Stride Rite with over 85 years of experience in children's footwear to support growing feet."
B000H89UXI,Stride Rite Little Kid/Big Kid Crystaluna Scarlett Clog,"Stride Rite children's shoes prioritize children's needs and support their adventures, featuring a leopard print upper, charm-adorned strap, and a rubber sole."
B000H89PZG,Stride Rite Toddler/Little Kid Tia Clog,"Stride Rite designs and engineers children's footwear with features tailored for growing feet and active play. Their shoes feature comfortable uppers, flexible outsoles, and playful details like bows, tassels, and fringe."
B000H885ES,Stride Rite Little Kid Johanna Mary Jane,"Stride Rite designs children's shoes for comfort and developmental support, featuring suede material, crepe soles, and customizable closures adorned with butterfly and flower appliques."
B000H8AJR4,Willits Women's Cheer Saddle,"Classic cheer saddle with flexible construction for versatility, full-grain leather upper, padded collar for comfort, and non-marking outsole."
B000H8BO0A,Stride Rite Little Kid/Big Kid Crystaluna Scarlett Mary Jane,"Stride Rite children's shoes are designed to meet the needs of growing feet, featuring fullgrain leather construction, rubber soles, trendy linings, removable charms, and unique upper embellishments."
B000H8BLOE,Stride Rite Little Kid/Big Kid Felicity T-Strap,"Stride Rite, a renowned footwear brand since 1919, offers children's shoes designed to support their growth and adventures. These shoes feature comfortable suede and mesh construction, flexible rubber soles, and a secure hook and loop closure."
B000H8KFDW,Girls Costume Boot Tops - Child Std.,"White vinyl Girls Costume Boot Tops that give shoes the look of go-go boots for costume and dress-up. One size, fits smaller children with a 6-inch foot length, 4-inch wide calf, and 11.5-inch top to bottom measurement."
B000H8UHL2,Stride Rite Infant/Toddler Sportie Slip-On Stage 2 Shoe,"Stride Rite's prewalker shoes, made with a leather and mesh combination, a Natural Motion System, a contoured landing pad, and a protective outsole, are designed to support children during the transition from crawling to walking. They come in different widths and measure 15 x 12 x 4 inches, weighing 2 pounds."
B000HDHM60,cobian Lil Neon Nias Lighted Sandal (Toddler/Little Kid/Big Kid),"Charming sandal with padded footbed for comfort, thin synthetic strap, and rubber sole."
B000HHHE9G,"STORMTRACKS 11714.06 Youths' Boot, Size 06, Black/Tan","Stormtracks Youths' Rubber Boot in Black/Tan, Size 06, featuring high tensile strength, durability, and comfortable fit."
B000HHM51S,"STORMTRACKS 11614.07 Child's Boot, Size 07, Black/Tan","High tensile strength, 100% durable rubber product with comfortable fit."
B000HHUQEQ,Kenneth Cole REACTION Little Kid/Big Kid High Jump Hook-And-Loop Shoe,"Kenneth Cole REACTION athletic-inspired sneaker featuring leather construction, criss-cross strap closure, and sharp contrast stitching."
B000HHXI82,Kenneth Cole REACTION Little Kid/Big Kid Bright Day Ballet Flat,"Kenneth Cole REACTION sneakers feature a contemporary design inspired by technology, music, and pop culture. Made from leather and fabric with a rubber sole, they include bead detailing, a leather lining and footbed, and a buckle strap."
B000HHZCIG,Kenneth Cole REACTION Tie-Spy Oxford (Toddler/Little Kid/Big Kid),"Modern, casual dress oxford for boys by Kenneth Cole. Features box toe for foot space and padded collar for comfort. Part of the REACTION line, inspired by technology, music, and pop culture. Leather upper, rubber sole."
B000HQGMUE,Nine West Little Kid/Big Kid Gilmore Wedge Penny Loafer,"Nine West Kids provides stylish footwear for girls aged 5-11, featuring fashionable designs that reflect current trends and allow them to express their individuality."
B000HQIN7E,Nine West Little Kid/Big Kid Abby Boot,"Trendy footwear for fashion-conscious girls ages 5-11, featuring cool styles, zip-up closure, and a 1 1/2"" heel."
B000HQIS9W,Nine West Little Kid/Big Kid Kimby Sneaker,"Trendy footwear for fashion-conscious girls ages 5-11, featuring stylish designs with leather construction, rubber soles, logo detailing, and comfortable padding."
B000HQIVJE,Nine West Little Kid/Big Kid Klair T-Strap Dress Pump,"Trendy and stylish footwear for fashion-conscious girls ages 5-11, featuring adjustable buckles, bow details, and supportive wide heels"
B000HQGS7G,Nine West Little Kid/Big Kid Happie Loafer,"Nine West Kids' stylish footwear for girls ages 5-11 features leather construction, rubber soles, moc-toe stitching, and vamp rhinestones. The slip-on design provides easy wearability."
B000HQGQYQ,Nine West Little Kid/Big Kid Russo Sneaker,"Nine West Kids offers stylish and comfortable athletic-inspired shoes for fashion-forward girls ages 5-11, featuring leather construction, rubber soles, Z-Strap fastening, high back protection, and padded cushioning."
B000HUBVKG,"Lelli Kelly Little Kid/Big Kid Margarethe Shoe,Blue,36 EU (US Big Kid 4.5 M)","Exclusive Lelli Kelly brand girls' shoes, designed in Italy with 100% hand-beaded canvas and rubber soles."
B000HUBSXG,Lelli Kelly Toddler/Little Kid Megan Hook-And-Loop Shoe,"Lelli Kelly, an Italian brand designed for girls, offers a range of products including footwear, clothing, and accessories. Its distinct hand-beaded designs, exclusive patterns, and high-quality materials aim to empower girls to express their femininity while ensuring comfort and durability."
B000HUDWAS,Lelli Kelly Toddler/Little Kid Sherry Shoe,"Lelli Kelly, a premium girl's lifestyle brand, offers exclusive beaded canvas footwear with removable leather footbeds and antibacterial insoles. Its unique bead and sequin designs showcase artistry, catering to girls' aspirations to express their femininity."
B000HUDVC2,Lelli Kelly Toddler/Little Kid Star Hook-And-Loop Shoe,"Lelli Kelly, a stylish kids' brand from Italy, offers unique hand-beaded canvas footwear with antibacterial and moisture-wicking insoles."
B000HUDXNO,Lelli Kelly Little Kid/Big Kid Megan Hook-And-Loop Shoe,"Lelli Kelly, a premium lifestyle brand for girls, offers an array of exclusive designs in footwear, clothing, accessories, and more, providing a luxurious alternative to Barbie."
B000HUDSX4,Lelli Kelly Toddler/Little Kid Ellen Shoe,"Lelli Kelly lifestyle brand for little girls offers exclusive, hand-beaded canvas footwear with antibacterial insoles, combining fashion and comfort, becoming the European alternative to Barbie with a focus on preserving childhood innocence."
B000HUBT7G,Lelli Kelly Little Kid/Big Kid Stella Shoe,"Lelli Kelly, a renowned Italian girls' brand, offers exclusive designs in footwear, clothing, and accessories, aiming to empower little girls while providing an alternative to Barbie. Crafted with 100% hand-beaded canvas and a durable rubber sole, their products are both stylish and functional."
B000HUFPLM,Lelli Kelly Toddler/Little Kid Stella Hook-And-Loop Shoe,"Lelli Kelly, an exclusive Italian brand for young girls, offers high-end footwear, apparel, and accessories designed to make girls feel confident and stylish. Featuring intricate beading, removable leather footbeds, and moisture-wicking insoles, each Lelli Kelly product is a unique work of art."
B000HUDVSG,Lelli Kelly Toddler/Little Kid Marilin Shoe,"Lelli Kelly, a premium brand for young girls, offers exclusive designs in footwear, apparel, and accessories. Crafted from high-quality materials like suede and leather, the products feature antibacterial and moisture-wicking technology for comfort and freshness."
B000HUHXW6,Lelli Kelly Little Kid/Big Kid Marylin Shoe,"Lelli Kelly lifestyle brand offers exclusive patterned designs on 100% hand beaded canvas shoes with rubber soles, targeting young girls."
B000HUI1UE,Lelli Kelly Little Kid/Big Kid Lucia Boot,"Exclusive Italian-designed Lelli Kelly shoes for little girls feature floral print suede, rubber soles, and antibacterial insoles for comfort and style."
B000HUHXT4,"Lelli Kelly Little Kid/Big Kid Megan Lace Shoe,White/Pink,36 EU (US Big Kid 4.5 M)","High-end Italian brand Lelli Kelly offers exclusive, hand-beaded shoes and accessories designed for young girls, providing a stylish and luxurious alternative to Barbie."
B000HZYFVS,Mootsies Tootsies Little Kid/Big Kid Greeley Mule,"Mootsies Tootsies Kids offers trendy footwear designed for girls, featuring a wide range of stylish options that allow them to express their individuality and fashion sense."
B000I0VJZW,Sam & Libby Little Kid/Big Kid Landon Sandal,"Sam & Libby Kids offers trendy footwear for girls with adjustable ankle straps, a clear heel, and a lightly padded insole."
B000I5H8HK,Barbie Little Kid Boot,"Barbie-themed 100% nylon and synthetic snowboots with rubber sole, acrylic felt lining, water resistance, and quick-lace system for convenience."
B000I5IOYQ,Barbie Toddler/Little Kid Boot,"Barbie snowboots are stylish, water-resistant, feature a warm acrylic felt liner, and have a speed lace system for convenience."
B000I7P6XQ,Capezio Toddler/Little Kid Academy 457C Character Shoe,"Capezio, established in 1887, provides high-quality dance shoes and accessories known for innovations like split-soles and stretch-inserts. With a commitment to supporting dance and creativity, Capezio aims to enhance performances while maintaining dependability and distinction."
B000I8482A,Geox Toddler/Little Kid Toy 3 Shoe,"Geox shoes feature a perforated rubber sole allowing feet to breathe while protecting them from moisture, keeping them comfortable."
B000I9QT7Q,Baby Deer Sabrina Ballet Flat (Toddler/Little Kid),"Adorable leather ballet flat with padded lining, flexible design, and satin ribbon tie."
B000IZ8YSC,Columbia Little Kid/Big Kid Damsel Star Winter Boot,"Columbia's high-quality outdoor footwear features 100% Nylon and Rubber construction, a temperature rating to -25 degrees Fahrenheit, a removable felt liner, and a bungee drawstring closure. The lug tread pattern provides boot-like traction with suede moccasin comfort."
B000IZBSSA,Columbia Toddler Damsel Star Winter Boot,"Columbia offers high-quality outdoor footwear, featuring nylon and rubber construction, seam-sealed water resistance, a comfortable suede moccasin design, and a lug tread sole for traction."
B000J3B386,adidas Kids' T-Mac 6 Basketball Shoe,"adidas T-MAC 6 basketball shoe with synthetic upper, EVA insole, injected EVA midsole, and non-marking adiWEAR outsole for durability and cushioning."
B000J3GKBQ,adidas Kids' Whiz Kid Basketball Shoe,"Summary:
Adidas, a leading sportswear brand founded in 1920, offers a wide range of shoes, apparel, and accessories for various sports, including basketball, soccer, and fitness training. Their products feature synthetic leather construction, rubber soles, and innovative technologies for comfort, support, and durability."
B000J3GJY4,adidas Little Kid/Big Kid Superstar 2G Ultra Basketball Shoe,"High-performance sneakers with a clean, modern design, featuring premium leather upper, EVA cushioning, TORSION support, and non-marking rubber outsole for optimal traction."
B000J3GKA2,adidas Kids' Whiz Kid Basketball Shoe,"Adidas, renowned for excellence in sports, offers a range of footwear, apparel, and accessories designed to empower athletes with optimal equipment."
B000J3GJR6,adidas Little Kid/Big Kid Superstar 2G Ultra Basketball Shoe,"adidas Superstar IIG youth basketball shoes combine classic style with modern technology, offering comfort, performance, and eye-catching looks on and off the court. Features include leather construction, 3-stripes, rubber toe, molded midsole, and non-marking outsole."
B000J3IO24,adidas Kids' Pro Model S Basketball Shoe,"Adidas athletic shoes, established in 1920, offer high-performance gear for various sports, including basketball, soccer, fitness, trail running, and golf. Constructed with premium leather, these shoes feature a rubber outsole, toe cap for durability, EVA cushioning for comfort, Adiprene forefoot support, torsion system midfoot protection, and a non-marking herringbone outsole."
B000J3KCFQ,adidas Little Kid/Big Kid Blindside 2 Basketball Shoe,"Premium Adidas athletic shoes from the renowned brand, featuring leather construction, Adiprene for cushioning, and a durable rubber sole for optimal performance and comfort."
B000J3KCQA,adidas Little Kid/Big Kid +Absolado TRX FG Soccer Shoe,"Synthetic soccer shoe with asymmetrical lacing, synthetic lining, EVA insole, adiPRENE® midsole, and Traxion™ FG outsole for grip on firm natural surfaces."
B000J3KDI2,adidas Little Kid/Big Kid graFEETeez Sneaker,"Summary:
Adidas, known for its exceptional sports equipment, offers high-quality products including shoes, apparel, and accessories for various activities such as basketball, soccer, fitness, training, and more."
B000J4DPRM,Western Chief Cowboy Rain Boot (Toddler/Little Kid),"Waterproof kids rain boots with a skid-resistant outsole, easy-on handles, and a moisture-absorbing lining for comfort in all weather conditions."
B000J4GV4Q,Western Chief Dino Rubber Clog (Toddler/Little Kid/Big Kid),Waterproof rubber Dino Rain Clogs from Wester Chief keep kids' feet dry and provide traction in rainy weather.
B000J4IQ1M,Western Chief Ladybug Slipper with Sole (Toddler/Little Kid),"Western Chief Kids brand offers weather-resistant shoes and accessories designed to keep children comfortable and stylish in any condition, including slippers for indoor wear."
B000J4IP68,Western Chief Kitty Slipper with Sole (Toddler/Little Kid),"Western Chief offers a wide range of durable and stylish children's footwear and accessories for all weather conditions, including slippers for indoor comfort."
B000J4JCYM,Western Chief Kids' Kitty Umbrella,"Adorable Western Chief Kitty Slippers feature cute kitty print on nylon material, complete with pop-up ears, matching rain boots and rain coat, providing comfort and style for any weather."
B000J67RQA,Little Laundry Little Kid/Big Kid Cozette Boot,"Trendy suede boots with side zip entry, corduroy snap pocket, and faux fur lining."
B000J67QNY,Little Laundry Toddler/Little Kid Cassy Mule,"Little Laundry offers stylish and affordable footwear in various fabrics and leathers, including metallics and iridescents. These shoes feature 100% leather construction, rubber soles, and fabric lining."
B000J67Z58,Little Laundry Little Kid/Big Kid Snuggy Bear Boot,"Stylish suede shoes with rubber soles, a jeweled bear design, and a faux shearling lining."
B000J662UW,Little Laundry Toddler/Little Kid Evana Sandal,"Stylish suede sandals with rubber soles and stud embellishments, featuring a padded leather footbed."
B000J69308,Little Laundry Little Kid/Big Kid Delcie Mule,"Stylish and affordable slippers made with 100% linen, featuring a wildflower print upper and sequined stripes, with a rubber sole for comfort."
B000J696UK,Little Laundry Toddler/Little Kid Snuggy Bear Boot,"Stylish Little Laundry sneakers feature a jeweled bear design and cozy faux shearling lining, made from durable suede with a non-slip rubber sole."
B000J67UDK,Little Laundry Little Kid/Big Kid Garden Slip-on,"Stylish, affordable Little Laundry shoes feature innovative fabrics, metallics, or iridescents with blossom embellishments and elastic entry for a snug fit."
B000J6991G,Little Laundry Little Kid/Big Kid Sasha Loafer,"Stylish affordable shoes with pony leather, rubber sole, bead embellishment, and leather lining."
B000J69812,Little Laundry Little Kid/Big Kid Cassy Mule,"Little Laundry offers stylish and affordable footwear in various materials, including leather, fabrics, and metallics."
B000J698LM,Little Laundry Little Kid/Big Kid Playmate Slip-on,"Stylish women's leather sneakers with rubber soles, jewel embellishments, and a vulcanized sole for durability."
B000J6AWEE,Little Laundry Little Kid/Big Kid Rene Espadrille,"Beaded satin sandals with rubber sole, adorned with bead and sequin embellishments, offering affordable style and fashion."
B000J67W92,Little Laundry Toddler/Little Kid Sami Boot,"Stylish and affordable girls' boots with synthetic materials, rubber sole, side zip entry, and padded collar."
B000J6CLO8,Little Laundry Toddler/Little Kid Cozette Boot,Stylish Little Laundry winter boots in innovative fabrics and leathers with features like corduroy pockets and faux fur lining.
B000J6DY9O,Western Chief Ladybug Snow Boot (Toddler/Little Kid),"Adorable Lady Bug snow boots for toddlers with nylon shaft, removable wool liner, drawstring collar, rubber lady bug face, and high-traction outsole, rated for temperatures down to -20°F."
B000JCP15I,Sorel Little Kid/Big Kid Cub Boot,"Sorel's winter footwear is designed for extreme weather conditions, with water and wind-resistant Ripstorm nylon upper, removable washable inner boot, and -25 degrees Fahrenheit temperature rating, making it ideal for snowmobiling, sledding, hunting, fishing, or daily wear."
B000JCSN30,Sorel Yoot Pac Tp Winter Boot,"Sorel Yoot PAC TP kids' mid-calf winter boot features PU-coated leather upper, lace-up closure, removable washable inner liner, and handcrafted waterproof rubber shell with herringbone outsole, providing versatile, waterproof warmth down to -40 degrees."
B000JE30VI,Little Laundry Toddler/Little Kid Rain Boot,"Stylish canvas sneakers with a hand-painted print upper, rubber sole, and fabric lining, available in a variety of colors and materials."
B000JE3248,Little Laundry Toddler/Little Kid Rain Clog,"Stylish and affordable Little Laundry shoes feature innovative materials, hand-painted print uppers, fabric linings, and durable rubber soles."
B000JE6KV0,Little Laundry Little Kid/Big Kid Rain Clog,"Little Laundry's stylish and affordable shoes feature innovative fabrics, leathers, and metallics with a hand-painted print upper and fabric lining. Made from 100% rubber with a rubber sole, these shoes ship in a 12 x 8 x 4-inch package and weigh 2 pounds."
B000JE8OLE,Little Laundry Little Kid/Big Kid Rain Boot,"Little Laundry footwear offers stylish and affordable designs, featuring innovative fabrics and prints ranging from classic leathers to dressy metallics. Crafted with rubber soles, fabric linings, and print uppers resembling hand-painted art."
B000JFD2E2,Little Laundry Toddler/Little Kid Eden Sandal,"Stylish leather sandals with stud embellishments, padded footbed, rubber sole, and innovative fabric options in metallics and iridescents."
B000JIARO2,Mia Kids Haley Ballet Flat (Little Kid/Big Kid),"Trendy and comfortable MIA Kids footwear offers fashionable heels, flats, sandals, and boots for style-conscious children, combining quality and wearability."
B000JLCN5A,Nina Bonnett Mary Jane (Toddler/Little Kid),"Classic Maryjane dress shoe with an adjustable buckle, pancake heel, and glossy leather upper, suitable for formal occasions."
B000JLCNCS,NINA Kids' Bonnett-tl-K,"Comfortable and stylish kids' Maryjane shoes with a classic strap, crafted from 100% leather, featuring a cushioned insole, flexible sole, non-marking outsole, and adjustable buckle for a perfect fit."
B000JLEKPQ,NINA Kids' Bonnett-IP-K,"Classic Maryjane dress shoe with adjustable buckle and pancake heel, featuring:
- 100% leather construction
- Synthetic sole
- Non-marking outsole
- Product Dimensions: 5 x 5 x 0.7 inches
- Shipping Weight: 12 ounces"
B000JLCN64,NINA Kids' Bonnett-tp-K,"Dressy Maryjane with adjustable buckle and pancake heel, suitable for formal occasions. Nina Kids' reputation for reliable and fashionable footwear ensures a perfect fit and quality materials."
B000JLGRD4,NINA Kids' Bonnett-il-K,"Nina Kids' classic Maryjane strap features quality leather, a synthetic sole, and padded insole. Adjustable buckle and flexible outsole ensure a perfect fit."
